ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2015-05-04,32066,16.651919998336751,66.5,82,51.1,7.1,0,Monday,5
2015-05-05,33012,16.947328244274804,72.7,82,54,7.5,0,Tuesday,5
2015-05-06,30313,14.54786285312132,65.3,81,59,6.4,0,Wednesday,5
2015-05-07,34871,15.368028352116847,64.6,75.9,52,5.2,0,Thursday,5
2015-05-08,34304,16.277496793376866,64.2,79,52,6.3,0,Friday,5
2015-05-09,24329,19.635189828325604,58,79,53.1,8.4,0,Saturday,5
2015-05-10,26573,20.346503970195311,66.3,82,53.1,6.0,0.01,Sunday,5
2015-05-11,32382,16.478707306528321,74.4,82.9,57,9.4,0,Monday,5
2015-05-12,35225,15.161436006624085,74.9,87.1,64,9.1,0,Tuesday,5
2015-05-13,33402,15.454865477117142,65.1,87.1,57.9,15.3,0,Wednesday,5
2015-05-14,40826,16.91159677656395,59.7,72,52,8.5,0,Thursday,5
2015-05-15,34945,15.999832117136449,63.2,73.9,52,7.6,0,Friday,5
2015-05-16,23882,18.769493760991537,65.2,75,55.9,6.5,0.01,Saturday,5
2015-05-17,30969,19.890082555673956,70.4,82.9,57,3.2,0.28,Sunday,5
2015-05-18,31559,16.207773271227438,63.6,75.9,55.4,7.5,0.02,Monday,5
2015-05-19,33895,14.039197030043761,61.6,82,55,6.2,0.01,Tuesday,5
2015-05-20,33823,13.874159102780155,62,82,55,13.2,0,Wednesday,5
2015-05-21,31214,13.769075308088247,57.1,66,53.1,7.0,0,Thursday,5
2015-05-22,31891,15.433476529428365,61.8,75,53.1,9.9,0,Friday,5
2015-05-23,23910,20.412528927924157,59.3,75,50,11.5,0,Saturday,5
2015-05-24,25151,21.73567518852796,65.7,81,50,8.7,0,Sunday,5
2015-05-25,28164,20.071817450172791,72.5,82.9,55.9,8.8,0,Monday,5
2015-05-26,35786,15.203880008942045,75.2,86,64.9,10.3,0,Tuesday,5
2015-05-27,33710,13.713029763670525,73.5,86,66.9,9.9,0,Wednesday,5
2015-05-28,35934,13.981679838964027,73.4,84,66.9,7.0,0.02,Thursday,5
2015-05-29,37756,15.598865081046721,73,84,64,7.2,0,Friday,5
2015-05-30,31147,18.942095546922666,73.1,82.9,64,9.8,0,Saturday,5
2015-05-31,19586,18.385298172163793,74.6,86,66,9.6,0,Sunday,5
2015-06-01,15283,10.937380313638249,57.4,86,54,13.8,1.69,Monday,6
2015-06-02,11984,11.233344459279037,52,57.9,50,10.2,0.47,Tuesday,6
2015-06-03,34590,13.803870097330632,58.2,69.1,50,7.3,0.24,Wednesday,6
2015-06-04,32772,13.391322368688721,58.1,69.1,53.1,9.4,0,Thursday,6
2015-06-05,31294,13.49424170767559,59.5,68,54,6.5,0,Friday,6
2015-06-06,26334,18.094258373205736,65.7,73.9,55.9,7.3,0.55,Saturday,6
2015-06-07,30773,19.354561899500649,65.3,73.9,57,7.6,0,Sunday,6
2015-06-08,33585,14.490926008634807,67.5,77,57,11.6,0,Monday,6
2015-06-09,35412,13.748893501261341,73.3,84.9,62.1,10.1,0.05,Tuesday,6
2015-06-10,39350,15.831412960609908,74.2,84.9,66,8.2,0.01,Wednesday,6
2015-06-11,37400,14.352853832442067,80.2,91.9,66,8.8,0,Thursday,6
2015-06-12,35136,14.597696569520343,80.7,91.9,71.1,7.7,0,Friday,6
2015-06-13,29980,19.425647098065376,80.5,88,71.1,10.1,0,Saturday,6
2015-06-14,28184,18.834916974169744,77,87.1,68,6.3,0,Sunday,6
2015-06-15,25087,13.001108808014779,70.3,79,62.6,9.0,0.79,Monday,6
2015-06-16,32147,13.381549859499591,68.1,79,62.6,7.1,0.02,Tuesday,6
2015-06-17,38030,14.446373038828993,73.9,79,64,8.3,0.34,Wednesday,6
2015-06-18,35464,13.128899729302956,66.8,69.8,64.4,7.5,0,Thursday,6
2015-06-19,37380,14.673340913144285,73.2,84.9,64.9,6.0,0,Friday,6
2015-06-20,23580,16.7280491942324,69.5,84.9,64,8.3,0,Saturday,6
2015-06-21,25926,18.059541901308855,75,90,64,9.4,0.25,Sunday,6
2015-06-22,37677,15.116288009484121,79.6,90,69.1,10.1,0.29,Monday,6
2015-06-23,32294,13.689253421688237,84.4,91.9,72,10.3,0,Tuesday,6
2015-06-24,41070,15.155445580715851,77.1,91.9,69.1,10.1,0.07,Wednesday,6
2015-06-25,39673,14.255832262075803,76.8,84.9,69.1,6.0,0,Thursday,6
2015-06-26,38614,15.524874397886776,74.8,84.9,69.1,7.7,0,Friday,6
2015-06-27,15485,15.897769884834789,69,80.1,62.1,8.5,0,Saturday,6
2015-06-28,20591,17.467263205607626,64.2,73.9,60.1,12.4,1.32,Sunday,6
2015-06-29,38037,15.26037586209919,71.3,78.1,62.1,10.1,0.26,Monday,6
2015-06-30,38087,14.458011044888456,75.3,82,64,9.5,0,Tuesday,6
2015-07-01,37539,14.627503396467677,76.4,84.9,70,9.7,0.35,Wednesday,7
2015-07-02,35559,17.682446544241024,75.7,84.9,70,6.4,0,Thursday,7
2015-07-03,26928,18.451265102000391,73.5,81,66.9,4.8,0,Friday,7
2015-07-04,21706,22.563756565005075,71.8,81,66.9,6.9,0,Saturday,7
2015-07-05,25920,19.966261574074089,75.1,84.9,69.1,4.6,0,Sunday,7
2015-07-06,35251,15.052033039251841,77.1,84.9,70,6.2,0,Monday,7
2015-07-07,36837,14.438571273447895,79.5,88,71.1,9.2,0,Tuesday,7
2015-07-08,35047,14.531237576207191,82,89.1,75,7.7,0,Wednesday,7
2015-07-09,31978,15.26879052265099,73.8,89.1,68,6.4,0.09,Thursday,7
2015-07-10,38559,15.947274739144341,75.8,84,68,9.4,0.29,Friday,7
2015-07-11,31719,18.81751263701042,78.6,86,72,3.8,0,Saturday,7
2015-07-12,31037,20.149660620120066,81.1,89.1,72,4.9,0,Sunday,7
2015-07-13,38485,15.629013035381742,80.4,89.1,73,6.9,0,Monday,7
2015-07-14,35802,14.039480103532393,76.1,84.9,71.1,6.8,0,Tuesday,7
2015-07-15,34979,14.368374834424467,75.9,81,71.1,6.5,0.95,Wednesday,7
2015-07-16,42356,16.969341612365035,72.1,81,64,8.7,0.01,Thursday,7
2015-07-17,39595,16.055936776529016,73.5,80.1,64,9.0,0,Friday,7
2015-07-18,28870,18.415917907862838,76.3,86,68,9.5,0,Saturday,7
2015-07-19,28531,19.219338614139009,84.3,93.9,72,5.9,0.18,Sunday,7
2015-07-20,34889,15.001682478718225,89.1,95,78.1,7.1,0,Monday,7
2015-07-21,38499,14.462454436045958,86,95,80.1,6.3,0,Tuesday,7
2015-07-22,42557,15.674898763227358,77.1,91.9,71.1,11.8,0,Wednesday,7
2015-07-23,42175,14.830885595732067,77.1,86,71.1,9.2,0,Thursday,7
2015-07-24,40330,15.098046532771303,78.2,84.9,71.1,5.4,0,Friday,7
2015-07-25,31639,20.197454091469393,78.1,84.9,71.1,6.3,0,Saturday,7
2015-07-26,30543,18.382597212672842,79.8,89.1,71.1,9.6,0,Sunday,7
2015-07-27,38747,15.524270696225948,79.9,89.1,75,8.6,0.05,Monday,7
2015-07-28,40434,14.023608844042142,82.8,93.9,75.9,5.0,0,Tuesday,7
2015-07-29,39428,13.73574067498563,86.3,95,75.9,5.8,0,Wednesday,7
2015-07-30,31166,13.443922864660204,82.1,95,75,8.8,0,Thursday,7
2015-07-31,38571,14.98328061669821,81.1,91,73.9,6.8,1.62,Friday,7
2015-08-01,35179,19.966555331305607,83.7,91,73.9,7.8,0,Saturday,8
2015-08-02,31622,19.153534986191055,81,90,73,6.5,0,Sunday,8
2015-08-03,38888,14.867800692587261,82.5,91.9,73,9.1,0,Monday,8
2015-08-04,40783,14.245816884486183,83.1,91,69.8,9.7,0.3,Tuesday,8
2015-08-05,41075,14.349636437411238,80.5,91,70,6.3,0,Wednesday,8
2015-08-06,42283,14.349701219560261,76.3,88,64.9,6.7,0,Thursday,8
2015-08-07,40999,15.606476580729611,75.8,82,69.1,8.3,0,Friday,8
2015-08-08,38723,21.161636925513694,74.7,82,69.1,6.0,0,Saturday,8
2015-08-09,32716,24.251738700737665,75.7,87.1,69.1,6.8,0,Sunday,8
2015-08-10,39870,20.883078755956859,74.5,84,70,8.5,0,Monday,8
2015-08-11,25066,21.170636852043927,75.1,82.4,71.1,10.9,0.67,Tuesday,8
2015-08-12,42994,18.275141492611386,77.3,84.9,71.1,9.4,0.51,Wednesday,8
2015-08-13,42170,17.915154928464158,75.7,84.9,69.1,7.6,0,Thursday,8
2015-08-14,39983,16.069323629209087,78.9,88,69.1,5.2,0,Friday,8
2015-08-15,37821,21.430396252522847,81.4,91.9,71.1,6.5,0,Saturday,8
2015-08-16,30344,19.528532274365045,82.8,91.9,73.9,4.9,0,Sunday,8
2015-08-17,37449,14.142313101373421,84.7,93,77,4.8,0,Monday,8
2015-08-18,39916,14.111271169455861,83.4,93,77,8.5,0,Tuesday,8
2015-08-19,40726,15.054147637054134,80.2,89.1,75.9,9.6,0,Wednesday,8
2015-08-20,39280,14.207862780040736,81,87.1,75.9,11.0,0,Thursday,8
2015-08-21,38038,14.394969504180033,78.7,87.1,71.1,9.1,0.32,Friday,8
2015-08-22,34277,19.9704840952631,76.6,86,70,6.8,0,Saturday,8
2015-08-23,33071,18.218143287674,75.8,84,70,5.9,0,Sunday,8
2015-08-24,38943,14.512043670663966,78.5,86,71.1,5.5,0,Monday,8
2015-08-25,41655,16.293788660825026,80.6,88,73,8.3,0,Tuesday,8
2015-08-26,42832,14.303074803884952,76.9,88,69.1,9.3,0,Wednesday,8
2015-08-27,43173,14.394793427991264,74.2,82.9,68,9.0,0,Thursday,8
2015-08-28,41755,15.329681076118627,73.1,82.9,66,5.3,0,Friday,8
2015-08-29,34381,21.110881979387838,76.8,84.9,66,5.3,0,Saturday,8
2015-08-30,32913,18.776983765280182,79.1,90,70,7.4,0,Sunday,8
2015-08-31,40119,14.145808303630028,82.7,91.9,72,7.5,0.08,Monday,8
2015-09-01,43291,14.215529401800222,82.6,91.9,75.9,6.3,0,Tuesday,9
2015-09-02,43225,15.431706188548292,80.2,88,75,5.6,0,Wednesday,9
2015-09-03,42879,13.91998841701843,82.6,93,75,4.9,0,Thursday,9
2015-09-04,39956,15.866640804885371,80.3,93,75,8.6,0,Friday,9
2015-09-05,34005,20.368827623388725,72.9,84,66.9,8.7,0,Saturday,9
2015-09-06,33199,20.810108738215011,73.9,84,66.9,5.1,0,Sunday,9
2015-09-07,33682,19.942311917344583,77.8,90,66.9,7.9,0,Monday,9
2015-09-08,42766,15.736452243994451,83.3,95,71.1,7.8,0,Tuesday,9
2015-09-09,44005,13.642563723819267,81.1,88,75.2,10.4,0,Wednesday,9
2015-09-10,22253,12.542506628319778,75.3,89.1,72,8.5,0.66,Thursday,9
2015-09-11,47613,15.51068440691968,72.4,81,66,8.8,0.52,Friday,9
2015-09-12,33661,19.277701692364065,74.6,81,66,7.2,0,Saturday,9
2015-09-13,34794,20.10507750378418,72.6,79,68,8.8,0.22,Sunday,9
2015-09-14,44668,16.586815318945703,66.6,79,59,12.8,0.05,Monday,9
2015-09-15,48729,17.101023688836893,73.2,84,59,6.2,0,Tuesday,9
2015-09-16,51179,16.262160586698975,76.8,87.1,64.9,2.7,0,Wednesday,9
2015-09-17,50705,17.2233701475857,78,87.1,68,4.1,0,Thursday,9
2015-09-18,50285,17.841787478041834,76.9,87.1,70,5.0,0,Friday,9
2015-09-19,43011,23.090150194136381,73.9,84.9,69.1,7.7,0,Saturday,9
2015-09-20,40462,22.248878371476113,73.3,80.1,69.1,10.8,0,Sunday,9
2015-09-21,47180,16.602875865479717,65.4,75.9,59,11.0,0,Monday,9
2015-09-22,48685,16.310683304234711,66.3,73,59,10.8,0,Tuesday,9
2015-09-23,48366,17.72357165501937,67.6,79,59,6.3,0,Wednesday,9
2015-09-24,52706,17.991786197649862,69.9,81,59,6.4,0,Thursday,9
2015-09-25,51368,18.575825741057983,68.5,81,63,9.7,0,Friday,9
2015-09-26,42560,21.346217496867162,65.9,70,60.8,9.5,0,Saturday,9
2015-09-27,38285,20.841134038570363,62.2,70,55.9,9.1,0,Sunday,9
2015-09-28,48011,17.792971749529617,68.5,79,55.9,6.3,0,Monday,9
2015-09-29,48725,17.201326150162476,74.7,82.9,64.9,5.5,0,Tuesday,9
2015-09-30,39445,14.548676215827943,73.2,82.9,66,10.6,1.05,Wednesday,9
2015-10-01,34719,18.449217527386544,59.4,78.1,54,13.6,0.06,Thursday,10
2015-10-02,9444,18.695468022024571,53.9,57.9,50,16.3,0.13,Friday,10
2015-10-03,16564,20.158481244465911,51.6,55,48.2,21.6,1.45,Saturday,10
2015-10-04,30214,20.876187639284229,57.1,63,48.9,18.2,0.02,Sunday,10
2015-10-05,44581,18.537194469990954,57.2,64.9,51.8,11.5,0,Monday,10
2015-10-06,49719,17.548851210469504,62.4,73,52,5.0,0,Tuesday,10
2015-10-07,50141,16.422139566422697,64.6,73,55,5.5,0,Wednesday,10
2015-10-08,50179,18.0250712449431,64.2,73,59,5.9,0,Thursday,10
2015-10-09,37283,21.964734597537749,66.9,78.1,60.1,7.7,0,Friday,10
2015-10-10,39345,23.57990553649341,60,78.1,52,8.1,0.5,Saturday,10
2015-10-11,38967,25.43378927468541,59.7,70,52,6.2,0,Sunday,10
2015-10-12,45584,18.562714256464261,64.5,75.9,53.1,6.4,0,Monday,10
2015-10-13,49047,16.9814732127687,66.1,75.9,55.9,6.8,0,Tuesday,10
2015-10-14,49998,15.807131618598074,64.5,73,59,9.2,0,Wednesday,10
2015-10-15,48783,17.141100041681192,58.5,68,52,9.1,0,Thursday,10
2015-10-16,46484,17.561983334767518,59,64,52,10.0,0,Friday,10
2015-10-17,31809,20.511525564043726,52.9,64,48,11.6,0,Saturday,10
2015-10-18,23978,16.756904245558431,44.4,55,39,11.4,0,Sunday,10
2015-10-19,36570,16.252126515358675,43.5,53.1,37,8.1,0,Monday,10
2015-10-20,45376,16.729051334038548,56,71.1,37,10.5,0,Tuesday,10
2015-10-21,49121,16.535452589863123,65.5,75.9,48.9,5.9,0,Wednesday,10
2015-10-22,49604,17.312967368222992,65,75.9,57,7.2,0,Thursday,10
2015-10-23,44679,17.506105030700482,60,75.9,52,11.0,0,Friday,10
2015-10-24,31713,19.284232543961991,48.3,64.9,41,7.7,0,Saturday,10
2015-10-25,29289,19.484441257810108,59.3,68,41,9.1,0.01,Sunday,10
2015-10-26,42165,15.205814854342071,53,68,48,8.4,0.02,Monday,10
2015-10-27,44553,14.859671252964636,52.2,59,46,6.0,0,Tuesday,10
2015-10-28,20736,14.432488586676962,56.9,70,46,12.7,0,Wednesday,10
2015-10-29,45358,16.44813189881976,67.6,73.9,51.1,13.5,1.26,Thursday,10
2015-10-30,44518,15.936337361666441,56.8,73.9,51.1,13.4,0.01,Friday,10
2015-10-31,31756,20.491124511903262,49,60.1,43,7.8,0,Saturday,10
2015-11-01,30622,20.196167787864937,57.3,64.9,43,7.1,0,Sunday,11
2015-11-02,44534,16.637726605889132,60.2,64.9,53.1,4.9,0,Monday,11
2015-11-03,49326,18.015803700550084,61.3,73,51.1,2.5,0,Tuesday,11
2015-11-04,49487,16.941281548689556,61.5,73,51.1,3.6,0,Wednesday,11
2015-11-05,43006,15.287937729619125,62,71.1,55,3.3,0,Thursday,11
2015-11-06,47162,17.097363696761505,68.3,75,57,7.5,0,Friday,11
2015-11-07,35586,21.318811236628637,65.9,75,57,9.2,0,Saturday,11
2015-11-08,32317,19.788492640612265,53.5,72,48,9.9,0,Sunday,11
2015-11-09,42262,15.837494676068335,53,60.1,46,2.9,0,Monday,11
2015-11-10,21585,13.018756080611537,56,60.1,46,9.6,0,Tuesday,11
2015-11-11,37705,14.937811077222296,53.2,59,50,12.7,0.5,Wednesday,11
2015-11-12,37319,13.343849424332557,55.2,60.1,50,8.0,0.23,Thursday,11
2015-11-13,38970,14.539436746215033,56.8,60.1,51.1,16.1,0.01,Friday,11
2015-11-14,25299,17.232278614437984,47.8,59,45,16.2,0,Saturday,11
2015-11-15,25990,18.136986020264207,47.4,59,42.1,8.5,0,Sunday,11
2015-11-16,40916,15.260485303222861,58.8,68,42.1,5.7,0,Monday,11
2015-11-17,38939,14.368553806380918,49.1,68,41,10.7,0,Tuesday,11
2015-11-18,41485,13.985746655417627,50.5,59,41,7.3,0,Wednesday,11
2015-11-19,21890,14.644936805238316,59.7,64,45,11.7,0,Thursday,11
2015-11-20,38205,16.313732059503554,58.9,64.4,53.1,12.5,1.16,Friday,11
2015-11-21,28038,16.867668877951346,47.2,64,43,8.7,0,Saturday,11
2015-11-22,23343,16.721426837453052,52.1,55.9,43,7.9,0,Sunday,11
2015-11-23,30136,13.275741084859748,41.8,55.9,36,13.2,0,Monday,11
2015-11-24,32218,13.300495582179732,39.2,46.9,33.1,7.2,0,Tuesday,11
2015-11-25,30295,15.095552071298892,44,48.9,33.1,6.5,0,Wednesday,11
2015-11-26,13291,23.749510947257544,48.1,60.1,39.9,3.9,0,Thursday,11
2015-11-27,22824,18.527007389882005,55.6,64.9,41,5.0,0,Friday,11
2015-11-28,15830,17.995388502842705,57.2,64.9,46.9,6.8,0,Saturday,11
2015-11-29,18452,15.968623997398657,43,46.9,37.9,8.7,0.03,Sunday,11
2015-11-30,30213,12.731424111033881,39.8,46,33.8,10.5,0,Monday,11
2015-12-01,18399,12.880604924180663,47.1,53.6,44.1,9.6,0.13,Tuesday,12
2015-12-02,23782,13.50713424718975,48.1,55.4,46,5.1,0.24,Wednesday,12
2015-12-03,33917,13.151216204263351,51.4,57.2,46.9,11.5,0.1,Thursday,12
2015-12-04,34737,14.553756321309651,46.9,55.9,44.1,10.5,0,Friday,12
2015-12-05,26358,21.226578268457388,47.1,52,43,4.1,0,Saturday,12
2015-12-06,24943,19.680364564540483,47.1,53.1,39.9,3.6,0,Sunday,12
2015-12-07,34139,14.107047658103637,48.8,55,39.9,4.5,0,Monday,12
2015-12-08,35614,13.692017184253382,45.3,55,41,6.5,0,Tuesday,12
2015-12-09,35306,14.534629147076036,45.7,53.1,39,4.2,0,Wednesday,12
2015-12-10,39099,14.72724963127787,55,61,39,6.0,0,Thursday,12
2015-12-11,39060,15.879403481822848,54.3,61,48.9,5.4,0,Friday,12
2015-12-12,31957,20.004699544179164,59,66,48.9,3.6,0,Saturday,12
2015-12-13,32001,19.657040925804413,57.1,66,53.1,3.3,0,Sunday,12
2015-12-14,32518,13.526458166758927,53.7,62.1,51.1,5.6,0,Monday,12
2015-12-15,38661,13.75023451712751,60.7,64.4,55,12.4,0.39,Tuesday,12
2015-12-16,35643,13.286628978106974,50,64,45,10.8,0.11,Wednesday,12
2015-12-17,21961,14.378934626534919,53.4,59,48,6.5,0.05,Thursday,12
2015-12-18,30704,14.70371232846969,51.1,59,43,9.6,0.88,Friday,12
2015-12-19,17778,14.954873064086701,39.2,57,36,15.5,0.01,Saturday,12
2015-12-20,17030,16.171584458798197,39.8,44.1,36,12.0,0,Sunday,12
2015-12-21,29800,12.924189038031319,45.6,55,36,8.0,0,Monday,12
2015-12-22,22941,13.471548029001934,56.8,62.6,55,6.4,0,Tuesday,12
2015-12-23,14817,13.377803648961773,54.2,62.1,50,6.1,0.18,Wednesday,12
2015-12-24,18447,18.842397137745969,64,72,50,9.2,1.46,Thursday,12
2015-12-25,12333,34.91361253006837,60.3,72,54,2.3,0.01,Friday,12
2015-12-26,13914,23.211406976187046,54.5,64,50,7.7,0.03,Saturday,12
2015-12-27,13177,21.124116516151876,52.4,62.6,46,6.8,0.14,Sunday,12
2015-12-28,18889,14.818268127834545,44.8,62.1,39,11.7,0.02,Monday,12
2015-12-29,13347,12.112379810694042,40.2,46.9,33.8,12.7,0.37,Tuesday,12
2015-12-30,22477,15.921718497427,41.8,48,34,4.8,0.13,Wednesday,12
2015-12-31,20376,16.815838895432542,47,48.2,46,5.7,0.17,Thursday,12
2016-01-01,11009,20.218967814212611,41.9,50,39,11.8,0.03,Friday,1
2016-01-02,14587,17.119549370444009,37.3,43,34,11.9,0,Saturday,1
2016-01-03,15499,15.743290965008494,40,46.9,34,9.9,0,Sunday,1
2016-01-04,19593,12.859374946834754,33.7,46.9,21,13.9,0,Monday,1
2016-01-05,18053,11.371251315570818,19.5,37.9,12.9,13.8,0,Tuesday,1
2016-01-06,24569,13.9251387249515,32.2,43,12.9,4.2,0,Wednesday,1
2016-01-07,27773,12.897569581968096,39,48,26.1,3.7,0,Thursday,1
2016-01-08,28709,14.043273886237763,40.3,48,32,7.0,0,Friday,1
2016-01-09,20846,14.839802999776136,43.7,48,34,10.8,0,Saturday,1
2016-01-10,14275,15.183514302393464,50.9,59,41,12.7,0.63,Sunday,1
2016-01-11,22937,11.935826394035837,37.8,59,30.9,16.0,0.79,Monday,1
2016-01-12,25211,12.203203628045959,32.9,45,26.1,9.0,0,Tuesday,1
2016-01-13,21133,13.283152731115639,29.3,45,24.1,16.9,0,Wednesday,1
2016-01-14,23780,13.019561956826468,28.7,39,24.1,11.0,0,Thursday,1
2016-01-15,28435,14.487640818240431,40.2,52,24.1,4.8,0,Friday,1
2016-01-16,19178,16.918041505892166,46.3,52,34,9.6,0.24,Saturday,1
2016-01-17,12024,16.351681359503218,38.9,46.9,30.2,9.5,0.02,Sunday,1
2016-01-18,12718,12.472764323530956,29,44.1,24.1,15.0,0.05,Monday,1
2016-01-19,17281,11.166679204521342,22.8,33.1,18,19.0,0,Tuesday,1
2016-01-20,23420,12.554346712211789,32.1,37.9,18,13.0,0,Wednesday,1
2016-01-21,23672,13.704975639292549,32.6,37.9,28,10.8,0,Thursday,1
2016-01-22,20950,14.860442322991251,27.3,37.9,21.9,10.5,0,Friday,1
2016-01-27,6761,17.990472316718432,44.4,48.9,35.1,10.3,0.01,Wednesday,1
2016-01-28,11946,16.815265918857076,37.9,48,28.9,5.4,0,Thursday,1
2016-01-29,16028,14.059549954246732,39.8,44.1,28.9,8.0,0,Friday,1
2016-01-30,12973,15.28683290937588,34,42.1,30,10.4,0,Saturday,1
2016-01-31,16118,16.035860528601567,42.4,55.9,30,6.8,0,Sunday,1
2016-02-01,24334,13.250679433440181,50.5,59,37,6.5,0,Monday,2
2016-02-02,28528,14.370903439895306,45.5,59,37.9,5.0,0,Tuesday,2
2016-02-03,16203,11.663013022279827,48.1,57,37.9,9.0,0,Wednesday,2
2016-02-04,27766,15.733332132824319,54,57.9,42.1,8.2,0.69,Thursday,2
2016-02-05,13670,13.922404291636187,39.4,57.9,32,13.7,0.31,Friday,2
2016-02-06,16933,16.371742553987279,36,44.1,32,9.3,0.05,Saturday,2
2016-02-07,17605,15.890264129508658,39.6,46,32,5.0,0,Sunday,2
2016-02-08,19026,12.806705736010372,36.7,39.9,30.2,13.5,0,Monday,2
2016-02-09,22741,13.106703750934434,30.2,41,27,8.3,0.06,Tuesday,2
2016-02-10,22420,13.478496134403807,35.4,39.9,27,7.6,0.01,Wednesday,2
2016-02-11,18748,13.523118021477847,28.1,39.9,23,17.3,99.99,Thursday,2
2016-02-12,16449,15.26337163353395,21.7,32,17.1,12.3,0.05,Friday,2
2016-02-13,6625,13.904042767295598,21.6,27,10.9,17.0,0,Saturday,2
2016-02-14,4653,15.776377247653848,8.3,24.1,1,15.8,0,Sunday,2
2016-02-15,5884,11.873243825062319,19.1,30.9,1,6.2,0,Monday,2
2016-02-16,14542,12.414541787007746,46.1,57.2,30.9,13.4,0.49,Tuesday,2
2016-02-17,23572,12.860501159567852,39.9,57,35.1,12.6,0.8,Wednesday,2
2016-02-18,22261,14.314943922854619,33.9,41,28.9,12.8,0,Thursday,2
2016-02-19,21959,13.206008925725213,30.2,37.4,25,7.6,0,Friday,2
2016-02-20,24484,20.461634128410388,47.4,62.1,25,10.1,0,Saturday,2
2016-02-21,20052,19.637280570516655,53.1,62.1,39.9,8.4,0,Sunday,2
2016-02-22,28233,14.050746762063303,46,57,39,6.1,0.05,Monday,2
2016-02-23,16133,12.878113184156696,38.8,53.1,36,13.0,0,Tuesday,2
2016-02-24,9761,11.923438513813478,39.8,55.4,35.6,14.0,0.3,Wednesday,2
2016-02-25,25102,12.412082038615781,52.7,61,36,17.1,1.48,Thursday,2
2016-02-26,22573,12.972426497733275,36.6,41,33.1,17.7,0.02,Friday,2
2016-02-27,17226,16.949139866093891,32.6,42.1,28,11.5,0,Saturday,2
2016-02-28,25437,20.95710120428248,46.3,61,28,10.1,0,Sunday,2
2016-02-29,27954,13.314709284300399,51.2,61,39,9.4,0,Monday,2
2016-03-01,30509,15.124711287379682,46.6,61,39.9,11.4,0.07,Tuesday,3
2016-03-02,26195,13.532020741871859,46.5,55.9,36,15.1,0.17,Wednesday,3
2016-03-03,24061,13.285572087610655,31.5,36,27,11.9,0,Thursday,3
2016-03-04,17369,12.661628955802485,33.7,42.1,27,10.0,0.04,Friday,3
2016-03-05,18023,16.747829625108661,34.8,42.1,30,9.4,0.04,Saturday,3
2016-03-06,18832,16.345742176437273,37.8,46.9,30,4.5,0,Sunday,3
2016-03-07,31492,16.197380287057026,45.1,61,33.1,9.3,0,Monday,3
2016-03-08,36521,15.03219061179413,53.9,64,37,5.8,0,Tuesday,3
2016-03-09,41490,18.32860287619507,54,75,41,5.3,0,Wednesday,3
2016-03-10,42252,17.652698886048793,70,78.1,64,6.7,0,Thursday,3
2016-03-11,38195,18.2754077758869,61.2,78.1,54,9.7,0.04,Friday,3
2016-03-12,32771,22.656505243457126,49.6,66,41,7.2,0,Saturday,3
2016-03-13,27550,22.446108892921959,56.7,64,41,5.6,0,Sunday,3
2016-03-14,10930,12.241709362610552,47.6,64,41,12.0,0.02,Monday,3
2016-03-15,31596,15.491558530615686,48,57,41,12.8,0.17,Tuesday,3
2016-03-16,36067,16.425101431594896,53.5,64.9,44.1,3.2,0,Wednesday,3
2016-03-17,35390,16.212757370255257,52.2,64.9,45,7.6,0.02,Thursday,3
2016-03-18,34647,15.460024917982318,53,64,45,13.3,0.04,Friday,3
2016-03-19,24048,18.363905522288754,43.5,57,37,7.0,0,Saturday,3
2016-03-20,16678,19.044263900547627,38.9,46.9,33.1,12.7,0,Sunday,3
2016-03-21,26414,13.608512531233435,39.6,50,33.1,10.4,0.14,Monday,3
2016-03-22,33497,15.566450726930771,43.8,55,37,13.6,0.07,Tuesday,3
2016-03-23,40983,17.209375838762412,57.4,71.1,50,9.1,0,Wednesday,3
2016-03-24,36495,15.035235420377219,50.1,71.1,44.1,11.2,0,Thursday,3
2016-03-25,34097,19.251851580295433,55.9,73,44.1,7.9,0,Friday,3
2016-03-26,27478,25.452501395055428,47,73,39,10.5,0.07,Saturday,3
2016-03-27,22483,21.431044196355764,45.8,54,39,6.8,0,Sunday,3
2016-03-28,20345,14.65862947489145,47.3,62.1,42.8,11.2,0.19,Monday,3
2016-03-29,31481,14.373479770867087,49.7,63,43,21.8,0.32,Tuesday,3
2016-03-30,33684,16.178734216047186,45.4,53.1,39,10.7,0,Wednesday,3
2016-03-31,38348,18.08265793957095,57.2,70,39,11.1,0,Thursday,3
2016-04-01,34449,17.703992859008977,62.6,79,48.9,9.1,0,Friday,4
2016-04-02,21839,18.661319199597049,56.3,79,48.9,6.9,0.01,Saturday,4
2016-04-03,15322,18.475351346647521,42.3,61,35.1,19.7,0.24,Sunday,4
2016-04-04,12302,11.236617352192058,39.7,50,35.1,9.4,0.11,Monday,4
2016-04-05,26238,15.076870061234343,33.3,45,27,13.3,0.5,Tuesday,4
2016-04-06,29365,15.281174300471083,39,48,27,9.9,0,Wednesday,4
2016-04-07,30402,13.857027498190906,52,60.1,32,12.8,0,Thursday,4
2016-04-08,30817,16.405474792052008,48.9,60.1,44.1,13.7,0.15,Friday,4
2016-04-09,12702,20.656682674644415,41.1,46.9,37.4,8.1,0,Saturday,4
